timestamp,accX,accY,accZ
190647009,-0.28,0.87,-0.32
190649014,-0.28,0.87,-0.32
190651035,-0.28,0.87,-0.32
190653015,-0.28,0.87,-0.32
190655017,-0.28,0.87,-0.32
190657033,-0.25,0.89,-0.34
190658974,-0.25,0.89,-0.34
190660969,-0.25,0.89,-0.34
190662968,-0.25,0.89,-0.34
190665064,-0.25,0.89,-0.34
190666975,-0.31,0.87,-0.27
190669042,-0.31,0.87,-0.27
190671011,-0.31,0.87,-0.27
190672970,-0.31,0.87,-0.27
190674970,-0.31,0.87,-0.27
190676975,-0.27,0.89,-0.36
190679005,-0.27,0.89,-0.36
190680971,-0.27,0.89,-0.36
190683026,-0.27,0.89,-0.36
190685009,-0.27,0.89,-0.36
190687005,-0.26,0.89,-0.33
190689039,-0.26,0.89,-0.33
190691160,-0.26,0.89,-0.33
190693030,-0.26,0.89,-0.33
190695017,-0.26,0.89,-0.33
190697007,-0.30,0.88,-0.30
190698967,-0.30,0.88,-0.30
190700968,-0.30,0.88,-0.30
190703140,-0.30,0.88,-0.30
190705000,-0.30,0.88,-0.30
190706979,-0.30,0.88,-0.30
190708982,-0.29,0.88,-0.31
190711029,-0.29,0.88,-0.31
190712997,-0.29,0.88,-0.31
190715077,-0.29,0.88,-0.31
190716981,-0.29,0.88,-0.31
190718981,-0.29,0.88,-0.31
190721024,-0.29,0.88,-0.31
190723029,-0.29,0.88,-0.31
190725018,-0.29,0.88,-0.31
190727014,-0.29,0.88,-0.31
190729018,-0.29,0.88,-0.31
190731021,-0.29,0.88,-0.31
190733014,-0.29,0.88,-0.31
190735014,-0.29,0.88,-0.31
190736972,-0.29,0.88,-0.31
190738970,-0.29,0.88,-0.32
190741076,-0.29,0.88,-0.32
190742972,-0.29,0.88,-0.32
190744980,-0.29,0.88,-0.32
190747049,-0.29,0.88,-0.32
190749012,-0.29,0.88,-0.31
190750974,-0.29,0.88,-0.31
190752975,-0.29,0.88,-0.31
190754979,-0.29,0.88,-0.31
190757008,-0.29,0.88,-0.31
190758977,-0.29,0.88,-0.30
190760983,-0.29,0.88,-0.30
190763052,-0.29,0.88,-0.30
190765132,-0.29,0.88,-0.30
190767024,-0.29,0.88,-0.30
190769015,-0.29,0.88,-0.31
190771040,-0.29,0.88,-0.31
190773026,-0.29,0.88,-0.31
190775021,-0.29,0.88,-0.31
190777017,-0.29,0.88,-0.31
190779016,-0.29,0.88,-0.31
190781039,-0.29,0.88,-0.31
190782995,-0.29,0.88,-0.31
190785035,-0.29,0.88,-0.31
190786994,-0.29,0.88,-0.31
190788975,-0.29,0.88,-0.31
190791080,-0.29,0.88,-0.30
190792988,-0.29,0.88,-0.30
190795026,-0.29,0.88,-0.30
190796974,-0.29,0.88,-0.30
190798972,-0.29,0.88,-0.30
190800968,-0.29,0.88,-0.31
190803035,-0.29,0.88,-0.31
190805015,-0.29,0.88,-0.31
190807016,-0.29,0.88,-0.31
190809015,-0.29,0.88,-0.31
190811011,-0.29,0.88,-0.32
190813026,-0.29,0.88,-0.32
190815131,-0.29,0.88,-0.32
190817033,-0.29,0.88,-0.32
190819019,-0.29,0.88,-0.32
190820976,-0.28,0.88,-0.32
190822978,-0.28,0.88,-0.32
190825045,-0.28,0.88,-0.32
190827016,-0.28,0.88,-0.32
190828978,-0.28,0.88,-0.32
190830976,-0.29,0.86,-0.29
190832990,-0.29,0.86,-0.29
190835020,-0.29,0.86,-0.29
190836980,-0.29,0.86,-0.29
190838970,-0.29,0.86,-0.29
190841085,-0.29,0.87,-0.32
190843077,-0.29,0.87,-0.32
190845026,-0.29,0.87,-0.32
190847017,-0.29,0.87,-0.32
190849015,-0.29,0.87,-0.32
190851014,-0.30,0.88,-0.30
190853021,-0.30,0.88,-0.30
190855075,-0.30,0.88,-0.30
190857032,-0.30,0.88,-0.30
190859014,-0.30,0.88,-0.30
190860974,-0.30,0.88,-0.30
190862976,-0.30,0.88,-0.30
190865070,-0.30,0.88,-0.30
190867050,-0.30,0.88,-0.30
190868999,-0.30,0.88,-0.30
190870976,-0.30,0.88,-0.30
190872975,-0.29,0.88,-0.33
190875017,-0.29,0.88,-0.33
190877003,-0.29,0.88,-0.33
190878976,-0.29,0.88,-0.33
190880982,-0.29,0.88,-0.33
190883048,-0.29,0.88,-0.30
190885037,-0.29,0.88,-0.30
190887018,-0.29,0.88,-0.30
190889018,-0.29,0.88,-0.30
190891146,-0.29,0.88,-0.30
190893029,-0.29,0.89,-0.32
190895035,-0.29,0.89,-0.32
190897015,-0.29,0.89,-0.32
190899012,-0.29,0.89,-0.32
190901010,-0.29,0.89,-0.32
190902998,-0.29,0.88,-0.30
190905038,-0.29,0.88,-0.30
190907019,-0.29,0.88,-0.30
190908999,-0.29,0.88,-0.30
190910970,-0.29,0.88,-0.30
190912975,-0.29,0.88,-0.31
190915072,-0.29,0.88,-0.31
190916983,-0.29,0.88,-0.31
190919022,-0.29,0.88,-0.31
190920971,-0.29,0.88,-0.31
190923033,-0.29,0.87,-0.32
190925016,-0.29,0.87,-0.32
190927015,-0.29,0.87,-0.32
190929013,-0.29,0.87,-0.32
190931017,-0.29,0.87,-0.32
190933015,-0.29,0.87,-0.32
190935014,-0.29,0.88,-0.31
190936967,-0.29,0.88,-0.31
190938998,-0.29,0.88,-0.31
190941187,-0.29,0.88,-0.31
190942991,-0.29,0.88,-0.31
190944958,-0.28,0.88,-0.33
190946958,-0.28,0.88,-0.33
190948959,-0.28,0.88,-0.33
190950957,-0.28,0.88,-0.33
190952968,-0.28,0.88,-0.33
190954968,-0.29,0.88,-0.30
190957008,-0.29,0.88,-0.30
190958972,-0.29,0.88,-0.30
190960967,-0.29,0.88,-0.30
190963044,-0.29,0.88,-0.30
190965127,-0.28,0.88,-0.32
190967019,-0.28,0.88,-0.32
190969018,-0.28,0.88,-0.32
190971047,-0.28,0.88,-0.32
190973028,-0.28,0.88,-0.32
190975024,-0.27,0.88,-0.31
190977006,-0.27,0.88,-0.31
190979013,-0.27,0.88,-0.31
190981012,-0.27,0.88,-0.31
190982980,-0.27,0.88,-0.31
190985006,-0.26,0.88,-0.33
190987040,-0.26,0.88,-0.33
190989008,-0.26,0.88,-0.33
190991076,-0.26,0.88,-0.33
190992970,-0.26,0.88,-0.33
190994983,-0.27,0.88,-0.34
190996970,-0.27,0.88,-0.34
190998969,-0.27,0.88,-0.34
191001017,-0.27,0.88,-0.34
191003039,-0.27,0.88,-0.34
191005018,-0.30,0.87,-0.30
191007010,-0.30,0.87,-0.30
191009007,-0.30,0.87,-0.30
191011057,-0.30,0.87,-0.30
191013031,-0.30,0.87,-0.30
191015110,-0.30,0.87,-0.30
191017012,-0.29,0.88,-0.34
191019007,-0.29,0.88,-0.34
191020969,-0.29,0.88,-0.34
191022988,-0.29,0.88,-0.34
191025049,-0.29,0.88,-0.34
191026986,-0.24,0.88,-0.33
191028968,-0.24,0.88,-0.33
191030967,-0.24,0.88,-0.33
191032968,-0.24,0.88,-0.33
191034969,-0.24,0.88,-0.33
191036971,-0.30,0.87,-0.32
191038972,-0.30,0.87,-0.32
191041069,-0.30,0.87,-0.32
191043018,-0.30,0.87,-0.32
191045008,-0.30,0.87,-0.32
191047014,-0.31,0.87,-0.31
191049014,-0.31,0.87,-0.31
191051009,-0.31,0.87,-0.31
191053010,-0.31,0.87,-0.31
191054969,-0.31,0.87,-0.31
191057002,-0.27,0.88,-0.37
191058958,-0.27,0.88,-0.37
191060971,-0.27,0.88,-0.37
191063006,-0.27,0.88,-0.37
191065131,-0.27,0.88,-0.37
191066999,-0.26,0.88,-0.31
191068969,-0.26,0.88,-0.31
191070968,-0.26,0.88,-0.31
191072972,-0.26,0.88,-0.31
191074980,-0.26,0.88,-0.31
191077020,-0.28,0.88,-0.34
191078967,-0.28,0.88,-0.34
191080967,-0.28,0.88,-0.34
191083027,-0.28,0.88,-0.34
191085019,-0.28,0.88,-0.34
191087033,-0.28,0.88,-0.34
191089010,-0.26,0.87,-0.33
191091136,-0.26,0.87,-0.33
191093054,-0.26,0.87,-0.33
191095034,-0.26,0.87,-0.33
191097017,-0.26,0.87,-0.33
191099017,-0.28,0.88,-0.35
191101011,-0.28,0.88,-0.35
191103039,-0.28,0.88,-0.35
191105006,-0.28,0.88,-0.35
191106967,-0.28,0.88,-0.35
191108967,-0.28,0.87,-0.30
191110959,-0.28,0.87,-0.30
191113019,-0.28,0.87,-0.30
191114959,-0.28,0.87,-0.30
191116975,-0.28,0.87,-0.30
191118969,-0.27,0.88,-0.34
191120970,-0.27,0.88,-0.34
191123034,-0.27,0.88,-0.34
191125017,-0.27,0.88,-0.34
191127012,-0.27,0.88,-0.34
191129027,-0.27,0.87,-0.31
191131042,-0.27,0.87,-0.31
191133022,-0.27,0.87,-0.31
191135008,-0.27,0.87,-0.31
191137007,-0.27,0.87,-0.31
191139006,-0.27,0.87,-0.33
191141077,-0.27,0.87,-0.33
191142984,-0.27,0.87,-0.33
191145042,-0.27,0.87,-0.33
191146987,-0.27,0.87,-0.33
191148969,-0.28,0.87,-0.32
191150970,-0.28,0.87,-0.32
191153017,-0.28,0.87,-0.32
191155015,-0.28,0.87,-0.32
191157003,-0.28,0.87,-0.32
191158966,-0.28,0.87,-0.32
191160969,-0.27,0.88,-0.32
191163031,-0.27,0.88,-0.32
191165119,-0.27,0.88,-0.32
191167015,-0.27,0.88,-0.32
191169014,-0.27,0.88,-0.32
191171039,-0.27,0.88,-0.33
191173026,-0.27,0.88,-0.33
191175009,-0.27,0.88,-0.33
191177005,-0.27,0.88,-0.33
191178975,-0.27,0.88,-0.33
191180978,-0.25,0.88,-0.33
191183051,-0.25,0.88,-0.33
191184993,-0.25,0.88,-0.33
191186970,-0.25,0.88,-0.33
191188985,-0.25,0.88,-0.33
191191105,-0.26,0.88,-0.34
191193017,-0.26,0.88,-0.34
191195011,-0.26,0.88,-0.34
191196969,-0.26,0.88,-0.34
191198959,-0.26,0.88,-0.34
191200969,-0.28,0.88,-0.32
191203030,-0.28,0.88,-0.32
191205012,-0.28,0.88,-0.32
191207015,-0.28,0.88,-0.32
191209016,-0.28,0.88,-0.32
191211012,-0.27,0.88,-0.34
191213015,-0.27,0.88,-0.34
191215113,-0.27,0.88,-0.34
191216986,-0.27,0.88,-0.34
191219088,-0.27,0.88,-0.34
191220995,-0.26,0.87,-0.34
191222969,-0.26,0.87,-0.34
191224969,-0.26,0.87,-0.34
191226959,-0.26,0.87,-0.34
191228967,-0.26,0.87,-0.34
191230959,-0.26,0.87,-0.34
191232969,-0.26,0.88,-0.35
191234992,-0.26,0.88,-0.35
191237016,-0.26,0.88,-0.35
191238968,-0.26,0.88,-0.35
191241069,-0.26,0.88,-0.35
191243039,-0.26,0.88,-0.35
191245023,-0.26,0.88,-0.35
191247015,-0.26,0.88,-0.35
191249015,-0.26,0.88,-0.35
191251082,-0.26,0.88,-0.35
191253023,-0.26,0.88,-0.34
191255012,-0.26,0.88,-0.34
191257022,-0.26,0.88,-0.34
191259009,-0.26,0.88,-0.34
191260966,-0.26,0.88,-0.34
191262969,-0.26,0.88,-0.34
191264959,-0.26,0.88,-0.34
191267016,-0.26,0.88,-0.34
191269028,-0.26,0.88,-0.34
191270976,-0.26,0.88,-0.34
191272975,-0.25,0.88,-0.34
191274975,-0.25,0.88,-0.34
191277019,-0.25,0.88,-0.34
191279003,-0.25,0.88,-0.34
191280969,-0.25,0.88,-0.34
191283031,-0.26,0.88,-0.35
191285018,-0.26,0.88,-0.35
191287016,-0.26,0.88,-0.35
191289016,-0.26,0.88,-0.35
191291133,-0.26,0.88,-0.35
191293024,-0.27,0.88,-0.33
191295018,-0.27,0.88,-0.33
191297011,-0.27,0.88,-0.33
191298994,-0.27,0.88,-0.33
191301054,-0.27,0.88,-0.33
191303000,-0.26,0.87,-0.34
191304966,-0.26,0.87,-0.34
191306967,-0.26,0.87,-0.34
191308970,-0.26,0.87,-0.34
191310975,-0.26,0.87,-0.34
191313014,-0.26,0.87,-0.34
191315063,-0.26,0.87,-0.34
191316976,-0.26,0.87,-0.34
191318980,-0.26,0.87,-0.34
191320969,-0.26,0.87,-0.34
191323035,-0.26,0.87,-0.34
191325013,-0.26,0.88,-0.34
191327018,-0.26,0.88,-0.34
191329015,-0.26,0.88,-0.34
191331010,-0.26,0.88,-0.34
191333006,-0.26,0.88,-0.34
191335010,-0.26,0.88,-0.34
191336968,-0.26,0.88,-0.34
191338967,-0.26,0.88,-0.34
191341071,-0.26,0.88,-0.34
191342969,-0.26,0.88,-0.34
191344968,-0.26,0.88,-0.34
191347037,-0.26,0.88,-0.34
191349017,-0.26,0.88,-0.34
191350968,-0.26,0.88,-0.34
191352966,-0.26,0.88,-0.34
191354974,-0.26,0.88,-0.35
191357003,-0.26,0.88,-0.35
191359018,-0.26,0.88,-0.35
191360968,-0.26,0.88,-0.35
191363030,-0.26,0.88,-0.35
191365118,-0.25,0.88,-0.35
191367018,-0.25,0.88,-0.35
191369016,-0.25,0.88,-0.35
191371050,-0.25,0.88,-0.35
191373042,-0.25,0.88,-0.35
191375007,-0.25,0.88,-0.35
191377014,-0.25,0.88,-0.35
191379013,-0.25,0.88,-0.35
191380968,-0.25,0.88,-0.35
191382967,-0.25,0.88,-0.35
191385047,-0.25,0.88,-0.35
191386993,-0.25,0.88,-0.34
191388967,-0.25,0.88,-0.34
191391075,-0.25,0.88,-0.34
191392975,-0.25,0.88,-0.34
191395008,-0.25,0.88,-0.34
191397021,-0.25,0.88,-0.36
191398968,-0.25,0.88,-0.36
191400959,-0.25,0.88,-0.36
191403031,-0.25,0.88,-0.36
191405013,-0.25,0.88,-0.36
191407009,-0.25,0.89,-0.36
191409009,-0.25,0.89,-0.36
191411044,-0.25,0.89,-0.36
191413026,-0.25,0.89,-0.36
191415119,-0.25,0.89,-0.36
191417020,-0.26,0.88,-0.34
191419013,-0.26,0.88,-0.34
191421051,-0.26,0.88,-0.34
191422997,-0.26,0.88,-0.34
191424971,-0.26,0.88,-0.34
191426969,-0.26,0.88,-0.34
191429016,-0.26,0.88,-0.34
191431007,-0.26,0.88,-0.34
191432979,-0.26,0.88,-0.34
191434966,-0.26,0.88,-0.34
191436966,-0.26,0.88,-0.33
191438958,-0.26,0.88,-0.33
191441073,-0.26,0.88,-0.33
191443027,-0.26,0.88,-0.33
191445014,-0.26,0.88,-0.33
191447014,-0.26,0.88,-0.32
191449009,-0.26,0.88,-0.32
191451014,-0.26,0.88,-0.32
191453054,-0.26,0.88,-0.32
191455035,-0.26,0.88,-0.32
191457030,-0.26,0.88,-0.32
191459010,-0.26,0.88,-0.32
191460969,-0.26,0.88,-0.32
191462966,-0.26,0.88,-0.32
191465069,-0.26,0.88,-0.32
191466981,-0.26,0.88,-0.32
191468971,-0.27,0.88,-0.32
191470966,-0.27,0.88,-0.32
191472972,-0.27,0.88,-0.32
191474971,-0.27,0.88,-0.32
191476974,-0.27,0.88,-0.32
191478968,-0.25,0.88,-0.34
191480968,-0.25,0.88,-0.34
191483015,-0.25,0.88,-0.34
191485012,-0.25,0.88,-0.34
191487010,-0.25,0.88,-0.34
191489019,-0.26,0.88,-0.34
191491095,-0.26,0.88,-0.34
191493063,-0.26,0.88,-0.34
191495036,-0.26,0.88,-0.34
191497011,-0.26,0.88,-0.34
191498974,-0.25,0.88,-0.33
191500978,-0.25,0.88,-0.33
191502970,-0.25,0.88,-0.33
191504971,-0.25,0.88,-0.33
191506979,-0.25,0.88,-0.33
191509044,-0.25,0.88,-0.34
191510979,-0.25,0.88,-0.34
191512966,-0.25,0.88,-0.34
191515064,-0.25,0.88,-0.34
191517022,-0.25,0.88,-0.34
191518968,-0.26,0.88,-0.34
191520966,-0.26,0.88,-0.34
191523030,-0.26,0.88,-0.34
191525012,-0.26,0.88,-0.34
191527007,-0.26,0.88,-0.34
191529009,-0.26,0.88,-0.33
191531016,-0.26,0.88,-0.33
191533055,-0.26,0.88,-0.33
191535016,-0.26,0.88,-0.33
191537007,-0.26,0.88,-0.33
191538969,-0.26,0.88,-0.33
191541072,-0.25,0.88,-0.33
191543032,-0.25,0.88,-0.33
191545018,-0.25,0.88,-0.33
191546978,-0.25,0.88,-0.33
191548967,-0.25,0.88,-0.33
191550968,-0.25,0.88,-0.34
191553036,-0.25,0.88,-0.34
191554973,-0.25,0.88,-0.34
191556999,-0.25,0.88,-0.34
191558958,-0.25,0.88,-0.34
191560958,-0.25,0.88,-0.34
191563029,-0.25,0.88,-0.34
191565116,-0.25,0.88,-0.34
191567014,-0.25,0.88,-0.34
191569015,-0.25,0.88,-0.34
191571078,-0.25,0.88,-0.34
191573026,-0.25,0.88,-0.34
191575015,-0.25,0.88,-0.34
191577017,-0.25,0.88,-0.34
191579012,-0.25,0.88,-0.34
191580971,-0.25,0.88,-0.38
191582973,-0.25,0.88,-0.38
191584975,-0.25,0.88,-0.38
191587015,-0.25,0.88,-0.38
191589035,-0.25,0.88,-0.38
191591089,-0.26,0.87,-0.32
191592971,-0.26,0.87,-0.32
191594984,-0.26,0.87,-0.32
191596974,-0.26,0.87,-0.32
191599013,-0.26,0.87,-0.32
191601022,-0.23,0.87,-0.36
191603054,-0.23,0.87,-0.36
191605022,-0.23,0.87,-0.36
191607017,-0.23,0.87,-0.36
191609022,-0.23,0.87,-0.36
191611037,-0.23,0.87,-0.36
191613025,-0.25,0.87,-0.32
191615118,-0.25,0.87,-0.32
191617015,-0.25,0.87,-0.32
191619008,-0.25,0.87,-0.32
191620969,-0.25,0.87,-0.32
191622981,-0.27,0.89,-0.37
191625072,-0.27,0.89,-0.37
191626996,-0.27,0.89,-0.37
191628968,-0.27,0.89,-0.37
191630958,-0.27,0.89,-0.37
191632967,-0.25,0.88,-0.32
191634958,-0.25,0.88,-0.32
191636959,-0.25,0.88,-0.32
191638968,-0.25,0.88,-0.32
191641068,-0.25,0.88,-0.32
191643019,-0.22,0.90,-0.39
191645011,-0.22,0.90,-0.39
191647006,-0.22,0.90,-0.39
191649012,-0.22,0.90,-0.39
191651014,-0.22,0.90,-0.39
191653027,-0.24,0.87,-0.32
191655079,-0.24,0.87,-0.32
191657009,-0.24,0.87,-0.32
191658958,-0.24,0.87,-0.32
191660966,-0.24,0.87,-0.32
191662957,-0.27,0.88,-0.38
191665066,-0.27,0.88,-0.38
191666974,-0.27,0.88,-0.38
191668968,-0.27,0.88,-0.38
191670967,-0.27,0.88,-0.38
191672969,-0.30,0.87,-0.33
191674970,-0.30,0.87,-0.33
191676959,-0.30,0.87,-0.33
191678967,-0.30,0.87,-0.33
191680959,-0.30,0.87,-0.33
191683026,-0.29,0.87,-0.33
191685010,-0.29,0.87,-0.33
191687044,-0.29,0.87,-0.33
191689029,-0.29,0.87,-0.33
191691118,-0.29,0.87,-0.33
191693020,-0.29,0.87,-0.33
191695042,-0.25,0.88,-0.37
191697035,-0.25,0.88,-0.37
191699022,-0.25,0.88,-0.37
191700999,-0.25,0.88,-0.37
191702977,-0.25,0.88,-0.37
191705012,-0.25,0.88,-0.36
191706982,-0.25,0.88,-0.36
191709037,-0.25,0.88,-0.36
191710991,-0.25,0.88,-0.36
191712968,-0.25,0.88,-0.36
191715086,-0.25,0.88,-0.34
191717018,-0.25,0.88,-0.34
191718966,-0.25,0.88,-0.34
191720966,-0.25,0.88,-0.34
191723029,-0.25,0.88,-0.34
191725010,-0.25,0.88,-0.36
191727007,-0.25,0.88,-0.36
191729026,-0.25,0.88,-0.36
191731040,-0.25,0.88,-0.36
191733014,-0.25,0.88,-0.36
191735013,-0.25,0.87,-0.34
191737005,-0.25,0.87,-0.34
191738975,-0.25,0.87,-0.34
191741076,-0.25,0.87,-0.34
191743034,-0.25,0.87,-0.34
191745018,-0.25,0.88,-0.34
191746969,-0.25,0.88,-0.34
191748968,-0.25,0.88,-0.34
191750967,-0.25,0.88,-0.34
191752970,-0.25,0.88,-0.34
191754974,-0.25,0.88,-0.35
191756999,-0.25,0.88,-0.35
191759023,-0.25,0.88,-0.35
191760969,-0.25,0.88,-0.35
191763029,-0.25,0.88,-0.35
191765114,-0.25,0.88,-0.35
191767016,-0.25,0.87,-0.34
191769008,-0.25,0.87,-0.34
191771034,-0.25,0.87,-0.34
191773072,-0.25,0.87,-0.34
191775040,-0.25,0.87,-0.34
191777015,-0.25,0.88,-0.34
191779014,-0.25,0.88,-0.34
191780983,-0.25,0.88,-0.34
191783043,-0.25,0.88,-0.34
191784983,-0.25,0.88,-0.34
191786974,-0.25,0.88,-0.34
191788984,-0.25,0.88,-0.34
191791113,-0.25,0.88,-0.34
191792969,-0.25,0.88,-0.34
191794987,-0.25,0.88,-0.34
191796970,-0.25,0.88,-0.35
191798968,-0.25,0.88,-0.35
191800967,-0.25,0.88,-0.35
191803054,-0.25,0.88,-0.35
191805034,-0.25,0.88,-0.35
191807011,-0.25,0.88,-0.34
191809013,-0.25,0.88,-0.34
191811037,-0.25,0.88,-0.34
191813036,-0.25,0.88,-0.34
191815118,-0.25,0.88,-0.34
191817018,-0.25,0.88,-0.35
191819018,-0.25,0.88,-0.35
191821052,-0.25,0.88,-0.35
191823020,-0.25,0.88,-0.35
191824988,-0.25,0.88,-0.35
191826967,-0.25,0.88,-0.34
191828966,-0.25,0.88,-0.34
191830970,-0.25,0.88,-0.34
191832970,-0.25,0.88,-0.34
191835085,-0.25,0.88,-0.34
191836993,-0.25,0.88,-0.34
191838967,-0.26,0.88,-0.32
191841096,-0.26,0.88,-0.32
191843045,-0.26,0.88,-0.32
191845033,-0.26,0.88,-0.32
191847012,-0.26,0.88,-0.32
191849010,-0.25,0.88,-0.34
191851038,-0.25,0.88,-0.34
191853034,-0.25,0.88,-0.34
191855015,-0.25,0.88,-0.34
191857022,-0.25,0.88,-0.34
191859009,-0.25,0.88,-0.34
191860969,-0.25,0.88,-0.34
191862975,-0.25,0.88,-0.34
191865128,-0.25,0.88,-0.34
191867006,-0.25,0.88,-0.34
191868975,-0.25,0.88,-0.34
191870967,-0.25,0.88,-0.34
191872971,-0.25,0.88,-0.34
191874983,-0.25,0.88,-0.34
191877016,-0.25,0.88,-0.34
191878966,-0.26,0.88,-0.32
191880966,-0.26,0.88,-0.32
191883034,-0.26,0.88,-0.32
191885015,-0.26,0.88,-0.32
191887017,-0.26,0.88,-0.32
191889014,-0.25,0.88,-0.34
191891110,-0.25,0.88,-0.34
191893017,-0.25,0.88,-0.34
191895041,-0.25,0.88,-0.34
191897034,-0.25,0.88,-0.34
191899006,-0.26,0.88,-0.32
191900969,-0.26,0.88,-0.32
191902967,-0.26,0.88,-0.32
191904983,-0.26,0.88,-0.32
191907012,-0.26,0.88,-0.32
191908966,-0.27,0.88,-0.34
191910966,-0.27,0.88,-0.34
191913032,-0.27,0.88,-0.34
191915117,-0.27,0.88,-0.34
191916978,-0.27,0.88,-0.34
191918975,-0.27,0.88,-0.34
191920968,-0.25,0.88,-0.32
191923020,-0.25,0.88,-0.32
191925009,-0.25,0.88,-0.32
191927015,-0.25,0.88,-0.32
191929017,-0.25,0.88,-0.32
191931009,-0.26,0.88,-0.33
191933007,-0.26,0.88,-0.33
191934966,-0.26,0.88,-0.33
191936971,-0.26,0.88,-0.33
191938966,-0.26,0.88,-0.33
191941049,-0.26,0.88,-0.33
191942967,-0.26,0.88,-0.33
191944969,-0.26,0.88,-0.33
191946971,-0.26,0.88,-0.33
191948970,-0.26,0.88,-0.33
191950970,-0.25,0.88,-0.33
191952975,-0.25,0.88,-0.33
191954994,-0.25,0.88,-0.33
191957088,-0.25,0.88,-0.33
191958999,-0.25,0.88,-0.33
191961008,-0.25,0.88,-0.34
191963023,-0.25,0.88,-0.34
191965110,-0.25,0.88,-0.34
191967017,-0.25,0.88,-0.34
191969012,-0.25,0.88,-0.34
191971017,-0.26,0.88,-0.32
191973016,-0.26,0.88,-0.32
191974999,-0.26,0.88,-0.32
191976973,-0.26,0.88,-0.32
191978970,-0.26,0.88,-0.32
191980970,-0.26,0.89,-0.34
191982968,-0.26,0.89,-0.34
191984971,-0.26,0.89,-0.34
191986978,-0.26,0.89,-0.34
191989074,-0.26,0.89,-0.34
191991093,-0.26,0.89,-0.34
191992981,-0.26,0.88,-0.32
191994985,-0.26,0.88,-0.32
191996969,-0.26,0.88,-0.32
191998966,-0.26,0.88,-0.32
192000957,-0.26,0.88,-0.32
192003023,-0.26,0.88,-0.33
192005008,-0.26,0.88,-0.33
192007008,-0.26,0.88,-0.33
192009013,-0.26,0.88,-0.33
192011042,-0.26,0.88,-0.33
192013034,-0.26,0.88,-0.33
192015120,-0.26,0.88,-0.33
192017017,-0.26,0.88,-0.33
192018971,-0.26,0.88,-0.33
192020984,-0.26,0.88,-0.33
192023039,-0.26,0.88,-0.32
192024985,-0.26,0.88,-0.32
192026971,-0.26,0.88,-0.32
192028967,-0.26,0.88,-0.32
192030966,-0.26,0.88,-0.32
192033018,-0.26,0.88,-0.34
192035010,-0.26,0.88,-0.34
192036967,-0.26,0.88,-0.34
192038965,-0.26,0.88,-0.34
192041074,-0.26,0.88,-0.34
192043026,-0.25,0.88,-0.33
192045019,-0.25,0.88,-0.33
192047011,-0.25,0.88,-0.33
192049031,-0.25,0.88,-0.33
192051043,-0.25,0.88,-0.33
192053017,-0.25,0.88,-0.34
192055009,-0.25,0.88,-0.34
192057006,-0.25,0.88,-0.34
192059040,-0.25,0.88,-0.34
192061024,-0.25,0.88,-0.34
192062970,-0.25,0.88,-0.34
192065061,-0.25,0.88,-0.33
192066972,-0.25,0.88,-0.33
192068969,-0.25,0.88,-0.33
192070970,-0.25,0.88,-0.33
192072980,-0.25,0.88,-0.33
192075017,-0.25,0.88,-0.34
192076968,-0.25,0.88,-0.34
192078966,-0.25,0.88,-0.34
192080965,-0.25,0.88,-0.34
192083029,-0.25,0.88,-0.34
192085015,-0.25,0.88,-0.36
192087018,-0.25,0.88,-0.36
192089033,-0.25,0.88,-0.36
192091177,-0.25,0.88,-0.36
192093024,-0.25,0.88,-0.36
192095017,-0.25,0.89,-0.34
192097010,-0.25,0.89,-0.34
192099010,-0.25,0.89,-0.34
192100969,-0.25,0.89,-0.34
192102967,-0.25,0.89,-0.34
192104971,-0.25,0.89,-0.35
192106971,-0.25,0.89,-0.35
192109045,-0.25,0.89,-0.35
192111001,-0.25,0.89,-0.35
192112969,-0.25,0.89,-0.35
192115062,-0.25,0.88,-0.35
192116971,-0.25,0.88,-0.35
192118974,-0.25,0.88,-0.35
192121000,-0.25,0.88,-0.35
192123049,-0.25,0.88,-0.35
192125033,-0.25,0.88,-0.36
192127012,-0.25,0.88,-0.36
192129013,-0.25,0.88,-0.36
192131012,-0.25,0.88,-0.36
192133010,-0.25,0.88,-0.36
192135013,-0.25,0.88,-0.35
192137035,-0.25,0.88,-0.35
192139015,-0.25,0.88,-0.35
192141073,-0.25,0.88,-0.35
192142978,-0.25,0.88,-0.35
192144970,-0.25,0.88,-0.35
192147037,-0.25,0.88,-0.34
192149014,-0.25,0.88,-0.34
192150966,-0.25,0.88,-0.34
192152975,-0.25,0.88,-0.34
192155020,-0.25,0.88,-0.34
192156971,-0.25,0.88,-0.35
192158968,-0.25,0.88,-0.35
192160996,-0.25,0.88,-0.35
192163028,-0.25,0.88,-0.35
192165117,-0.25,0.88,-0.35
192167017,-0.25,0.88,-0.34
192169028,-0.25,0.88,-0.34
192171043,-0.25,0.88,-0.34
192173022,-0.25,0.88,-0.34
192175009,-0.25,0.88,-0.34
192177007,-0.25,0.88,-0.35
192179033,-0.25,0.88,-0.35
192181019,-0.25,0.88,-0.35
192182974,-0.25,0.88,-0.35
192184969,-0.25,0.88,-0.35
192186968,-0.25,0.88,-0.34
192188996,-0.25,0.88,-0.34
192191087,-0.25,0.88,-0.34
192192970,-0.25,0.88,-0.34
192195024,-0.25,0.88,-0.34
192197011,-0.25,0.88,-0.34
